20190200|86|M1|602101||109|PEN|||00||0|||06/02/2019|COMPRA DE INSUMOS   VARIOS||38.90|0.00|080100&201902&86&M1|1|
20190200|86|M2|40111|||PEN|||00||0|||06/02/2019|COMPRA DE INSUMOS   VARIOS 01 0F204-05163559||7.00|0.00|080100&201902&86&M2|1|
20190200|86|M3|421201|||PEN|6|20109072177|01|F204|05163559|06/02/2019|06/02/2019|06/02/2019|COMPRA DE INSUMOS   VARIOS||0.00|45.90|080100&201902&86&M3|1|
20190200|90|M1|602101||109|PEN|||00||0|||06/02/2019|COMPRA DE INSUMOS   VARIOS||10.05|0.00|080100&201902&90&M1|1|
20190200|90|M2|421201|||PEN|6|20109072177|01|F204|05163560|06/02/2019|06/02/2019|06/02/2019|COMPRA DE INSUMOS   VARIOS||0.00|10.05|080100&201902&90&M2|1|
20190200|91|M1|602101||109|PEN|||00||0|||06/02/2019|COMPRA DE INSUMOS   VARIOS||22.16|0.00|080100&201902&91&M1|1|
20190200|91|M2|40111|||PEN|||00||0|||06/02/2019|COMPRA DE INSUMOS   VARIOS 01 0F204-00188907||3.60|0.00|080100&201902&91&M2|1|
20190200|91|M3|421201|||PEN|6|20109072177|01|F204|00188907|06/02/2019|06/02/2019|06/02/2019|COMPRA DE INSUMOS   VARIOS||0.00|25.76|080100&201902&91&M3|1|
20190200|87|M1|602101||109|PEN|||00||0|||07/02/2019|COMPRA DE INSUMOS   VARIOS||60.08|0.00|080100&201902&87&M1|1|
20190200|87|M2|40111|||PEN|||00||0|||07/02/2019|COMPRA DE INSUMOS   VARIOS 01 0F204-00189100||0.27|0.00|080100&201902&87&M2|1|
20190200|87|M3|421201|||PEN|6|20109072177|01|F204|00189100|07/02/2019|07/02/2019|07/02/2019|COMPRA DE INSUMOS   VARIOS||0.00|60.35|080100&201902&87&M3|1|
20190200|87|M4|976101||107|PEN|||00||0|||07/02/2019|AJUSTE REDONDEO COMPRA DE INSUMOS   VARIOS||0.00|0.00|080100&201902&87&M4|1|
20190200|87|M5|676101||107|PEN|||00||0|||07/02/2019|COMPRA DE INSUMOS   VARIOS||0.00|0.00|080100&201902&87&M5|1|
20190200|87|M6|791701|||PEN|||00||0|||07/02/2019|COMPRA DE INSUMOS   VARIOS||0.00|0.00|080100&201902&87&M6|1|
20190200|88|M1|602101||109|PEN|||00||0|||07/02/2019|COMPRA DE INSUMOS   VARIOS||3.31|0.00|080100&201902&88&M1|1|
20190200|88|M2|40111|||PEN|||00||0|||07/02/2019|COMPRA DE INSUMOS   VARIOS 01 0F204-05163674||0.59|0.00|080100&201902&88&M2|1|
20190200|88|M3|421201|||PEN|6|20109072177|01|F204|05163674|07/02/2019|07/02/2019|07/02/2019|COMPRA DE INSUMOS   VARIOS||0.00|3.90|080100&201902&88&M3|1|
20190200|88|M4|776101|||PEN|||00||0|||07/02/2019|AJUSTE REDONDEO COMPRA DE INSUMOS   VARIOS||0.00|0.00|080100&201902&88&M4|1|
20190200|124|M1|602101||109|PEN|||00||0|||07/02/2019|COMPRA DE INSUMOS   VARIOS||58.44|0.00|080100&201902&124&M1|1|
20190200|124|M2|40111|||PEN|||00||0|||07/02/2019|COMPRA DE INSUMOS   VARIOS 01 0F100-00008554||9.56|0.00|080100&201902&124&M2|1|
20190200|124|M3|421201|||PEN|6|20475815247|01|F100|00008554|07/02/2019|07/02/2019|07/02/2019|COMPRA DE INSUMOS   VARIOS||0.00|68.00|080100&201902&124&M3|1|
20190200|89|M1|602101||109|PEN|||00||0|||08/02/2019|COMPRA DE INSUMOS   VARIOS||64.41|0.00|080100&201902&89&M1|1|
20190200|89|M2|40111|||PEN|||00||0|||08/02/2019|COMPRA DE INSUMOS   VARIOS 01 0F204-00189417||10.30|0.00|080100&201902&89&M2|1|
20190200|89|M3|421201|||PEN|6|20109072177|01|F204|00189417|08/02/2019|08/02/2019|08/02/2019|COMPRA DE INSUMOS   VARIOS||0.00|74.71|080100&201902&89&M3|1|
20190200|92|M1|602101||109|PEN|||00||0|||08/02/2019|COMPRA DE INSUMOS   VARIOS||11.49|0.00|080100&201902&92&M1|1|
20190200|92|M2|40111|||PEN|||00||0|||08/02/2019|COMPRA DE INSUMOS   VARIOS 01 0F204-00189285||0.28|0.00|080100&201902&92&M2|1|
20190200|92|M3|421201|||PEN|6|20109072177|01|F204|00189285|08/02/2019|08/02/2019|08/02/2019|COMPRA DE INSUMOS   VARIOS||0.00|11.77|080100&201902&92&M3|1|
20190200|85|M1|602101||109|PEN|||00||0|||09/02/2019|COMPRA DE INSUMOS   VARIOS||18.08|0.00|080100&201902&85&M1|1|
20190200|85|M2|40111|||PEN|||00||0|||09/02/2019|COMPRA DE INSUMOS   VARIOS 01 0F204-05163918||0.91|0.00|080100&201902&85&M2|1|
